amzn,amzn_exponential_moving_average_5,amzn_exponential_moving_average_10,amzn_exponential_moving_average_21,amzn_sortino_ratio_5,amzn_sortino_ratio_10,amzn_sortino_ratio_21,amzn_mom1m,amzn_mom6m,amzn_mvel1,amzn_rvol_21d,amzn_ami_126d,amzn_age,amzn_maxret,amzn_zero_trades_1m,amzn_zero_trades_6m,amzn_zero_trades_12m,amzn_ocfq_saleq_std,amzn_turnover_126d,amzn_prc_highprc_252d,amzn_resff3_6_1,amzn_at_turnover,t_30,amzn_vxn_logdiff_ewmahl63,t10y2y_ewmahl10,dgs2_logdiff_ewmahl21,m2_realgrowth,usepuindxd_ewmahl21,umcsent,houst,amzn_gp_at,amzn_niq_at,amzn_qmj,amzn_opex_at,state_0,state_1,state_2,state_3,state_4
102.5114974975586,97.46883171,95.27353381,93.00602078905032,0.024618057,0.023402155,0.022366035,0.07518638,0.1432084263503484,24.65579639954427,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000215051,0.2222398832198786,-0.001621322,9.396237703,107.1889180973039,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
103.9639969,98.30962718773601,95.85550812,93.36180678393518,0.069208609,0.06579035,0.062877511,0.099002558,0.1344270093276503,24.66986609197766,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000797106,0.2194112046028087,-0.002252247,9.396237703,107.9383197764288,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
106.6955032348633,99.39517411830516,96.58143016880452,93.79472819339911,0.1285837304180262,0.1222328951435174,0.116821087,0.1224902620421471,0.1805342593833816,24.69580044996505,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000726229,0.2174416242152598,-0.003113522,9.396237703,107.6271551678848,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
107.5400009155273,100.4495173592562,97.31529287,94.24101275239067,0.038530737,0.036627679,0.035006004,0.1421228593627808,0.2049839574642838,24.70368431644348,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000914835,0.2149342706495608,-0.00207803,9.396237703,109.090915,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
108,101.4269230839429,98.03081574,94.6877426,0.020687673,0.019665896,0.018795197,0.1420715614840518,0.1839897892228961,24.70795266,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,-3.61E-05,0.2125948270513162,-0.001326994,9.396237703,108.1223582,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
107.4934997558594,102.2122380168433,98.66450338,95.10352275721556,-0.058845836,-0.057613194,-0.041623566,0.1500074847599027,0.219466086,24.70325181490072,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000216092,0.2097423789076825,-0.001283908,9.396237703,107.2816793842168,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
106.7434997558594,102.7988072965168,99.20552960063164,95.48145210838433,-0.093437977,-0.088363911,-0.062662732,0.1465344318014015,0.2019852267787405,24.69625019458654,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,-9.28E-05,0.2070809506830243,-0.001696331,9.396237703,106.1354966394915,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
107.7835006713867,103.4440730460353,99.77997066192391,95.88087774573773,0.047497331,0.045151406,0.043152347,0.147890742,0.2025583201329746,24.70594602831295,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000599122,0.2022893491947672,-0.001696331,9.396237703,104.5253480686288,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
108.5110015869141,104.0999840914708,100.3646616837701,96.29095540388373,0.032814296,0.031193576,0.029812494,0.1638315834643214,0.1949761235893699,24.71267300150317,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.000279087,0.1981180178200745,-0.00139305,9.396237703,102.9650763844251,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
107.6549987792969,104.5601787402839,100.8528737497458,96.65992568106074,-0.112752682,-0.103249863,-0.07195459,0.1380021196168111,0.1952502913043084,24.70475309,0.01928468,1.43e-06,302,0.02627358,0.00208925,0.00237103,0.00227086,0.099794369,0.00701608,0.86799957,-0.444939507,1.548854414021249,0.001208,0.001260946,0.1935563579442217,-0.002041118,9.396237703,102.9889380471436,71.8,931,0.6479439876644283,0.01115228,1.587647261,1.159819989050673,0,0,0,0,1
